,TARGET,Pred
90438,0,0.37572968591689315
142072,0,0.1649081010436236
118785,0,0.4128934520771885
109698,1,0.6979119845479753
5435,0,0.5203197812581126
272404,0,0.35421958425225175
270345,0,0.3743622764398655
237477,1,0.1633485277628785
175422,0,0.38083650349588005
290997,0,0.24848216587770935
6828,0,0.48717417003625096
148655,0,0.14549654015906885
194,0,0.4555130339019114
152049,0,0.31113672886304805
163379,0,0.7529052464121833
258809,1,0.4912673246427701
10789,0,0.3251651281618289
97202,0,0.28587840650850793
104821,0,0.5056168854691234
240591,0,0.396315726545845
234145,1,0.5197816486328042
119669,1,0.47274139892182265
99475,0,0.6987095493874844
177521,0,0.5006108482832357
202528,0,0.3530811753425393
149603,0,0.4624069610615117
241692,0,0.23172512834638476
297936,0,0.3252197996807599
305815,0,0.5834454810845288
38874,0,0.35825929647534444
299048,0,0.4167445759919063
179087,0,0.28598442264269175
1429,0,0.16900386127573963
54674,0,0.618423029858467
294297,0,0.5338564672726881
21021,0,0.4130926777344529
56640,0,0.476565351027075
295755,0,0.41637500454368537
59435,0,0.798343490860293
143607,0,0.5933411022609905
139648,0,0.3504076991000722
265981,0,0.36390126385223764
179346,0,0.3173062824846862
258318,0,0.3694340606356164
96629,1,0.32443189694807867
54265,0,0.6736853012317648
76990,0,0.38386549150049015
217426,0,0.38882313032816046
181524,1,0.39812763800412115
229066,0,0.1682416755210464
283898,0,0.2616485296183201
64120,0,0.7588442960244064
73323,1,0.49383165475577157
114127,0,0.5667848986023277
109047,0,0.24170916087135358
7218,0,0.26862397301278
13677,0,0.297046001976118
283574,0,0.35535778856171096
103925,0,0.5471406569271501
190492,0,0.5020232879229992
235406,0,0.6941860546761087
155543,0,0.4345567530269213
177255,0,0.46037186299890415
216615,0,0.23849159030331013
142980,0,0.2550876893743263
62483,0,0.688023639916665
78881,1,0.49095023221004414
159703,0,0.39937532642043433
248343,0,0.4290501819378695
102855,0,0.32782573448793956
11932,0,0.3397846580652778
86610,0,0.3627700349102379
18367,0,0.27986689793920433
162567,0,0.6777201937716925
181223,0,0.32388381452875015
209953,0,0.7573594409442137
181864,0,0.5987556794331331
232953,0,0.13772140102902897
48706,0,0.352732491028389
121948,0,0.2801408346549937
47178,1,0.48805196854710686
193115,0,0.4668370695501076
148520,0,0.31494438890684434
128823,0,0.6307452278574336
152890,0,0.22786606985318814
72154,0,0.2579532009637986
223826,0,0.3350130127734381
39144,0,0.18968291799669068
198998,0,0.45101903827048084
235043,0,0.19833703654402504
125659,1,0.21192967816151367
164661,0,0.16207140965497932
158120,0,0.663285404183455
33985,0,0.8091153264928255
81040,1,0.8121656303387756
42265,0,0.7817343984832094
183127,0,0.1676362252539007
147431,0,0.43687948631697404
272536,0,0.2567953390219547
58327,0,0.7676108207132991
303184,0,0.3966167812610957
120478,0,0.5022766590989132
214749,0,0.3354744462342544
52971,0,0.4726226584173889
180981,0,0.2079695354756172
272669,0,0.3982172574739404
85529,0,0.3608250071924002
130195,0,0.7046537235869348
262361,0,0.4797408431634105
89593,0,0.3572119348303495
301158,0,0.2172984448273013
81638,0,0.49079191108228265
53530,0,0.12229445119229132
150656,0,0.36777017645909255
81413,0,0.5551779502489699
54933,0,0.4909892553421285
299871,0,0.460667861747763
47055,0,0.10967409172657247
200320,0,0.21980603424660333
96564,0,0.6917202153167137
285504,0,0.5220556201153462
101700,0,0.40456878455988854
91399,0,0.38891762696354015
138179,0,0.5433062340492291
162964,1,0.6762547552263242
258595,0,0.7578389802283199
221168,0,0.295550149607453
37118,0,0.4448850202140385
274480,0,0.45807138481801185
126393,0,0.11099620310646756
125404,0,0.4672947788082572
232336,0,0.3685900308276035
143982,0,0.24060117507931225
216432,0,0.15312247117174138
222136,0,0.40023914583417525
291170,0,0.46846211972212337
153106,0,0.2569610284263538
223806,0,0.28133497414988695
143715,0,0.4070852636409307
232419,0,0.6889389479207474
15946,0,0.4189968362839314
250863,0,0.5513736296808228
297015,0,0.16302815211183933
163634,1,0.5047253899305082
129215,0,0.5883432497370472
142622,1,0.5566729566824439
110788,0,0.20553206067443985
208800,0,0.3390844658113608
36914,0,0.4189899878236941
184185,0,0.4363512600322398
180422,0,0.2925554583997138
73328,0,0.59895091750369
207689,0,0.40617428849820497
163966,1,0.5748363487187582
71138,0,0.20533680941060778
9194,0,0.37627135442729837
199370,0,0.32535483137710786
235665,0,0.32706617859029335
220961,0,0.27863468916445727
76686,0,0.7416016663274968
150252,0,0.5079284494735391
27705,0,0.5905428694754165
293975,0,0.6440142604138467
121342,0,0.549597122641466
60656,0,0.28130991893165624
286612,0,0.4568394222584984
91138,1,0.4929754153638933
292824,0,0.5721067113655789
281660,0,0.29931420733925873
182524,0,0.2948605199286728
177640,0,0.18728418582913084
127455,0,0.30840486202352374
196056,0,0.29980541937960353
186349,0,0.40967694277286754
191708,0,0.7196098875096235
25700,0,0.33721075103262993
8905,0,0.5427432295847193
260826,0,0.3881838143776629
306874,0,0.4446392675396692
65359,0,0.33588639294378153
407,0,0.44614173177782274
169628,0,0.27062563377072424
144052,0,0.594104491666343
286564,0,0.2694741405555989
99879,0,0.31148418042249093
69218,0,0.3168733725559057
108381,0,0.7870360758233851
24377,0,0.511918305851172
243490,0,0.5117096815131562
220916,0,0.7396178512750782
300056,0,0.4353874834776378
272164,0,0.38303761446006085
157872,0,0.2904393347080029
28248,0,0.3011468341494862
158047,0,0.1684894729940638
198221,0,0.6184259164159206
186115,0,0.21560244974473128
92807,0,0.5519816287318186
238085,0,0.4103363655182736
15396,0,0.5363897089289401
296111,0,0.35182925687174005
275343,0,0.29863577404999125
213286,0,0.3173938700824289
128328,0,0.20750649263309148
151693,0,0.39166970102710097
196811,0,0.3996881868397478
19821,0,0.5181438389512897
169640,0,0.3661525154056743
225393,0,0.43283654902615454
172397,0,0.5562101651655856
280090,1,0.5213989042025591
206115,0,0.5866001619091676
266529,0,0.6459058104918279
174864,0,0.6708752424732023
231608,0,0.6134009067161085
85882,0,0.43865307645847124
55759,1,0.8400035955857335
295602,0,0.17657141859392472
29216,0,0.40633602751970005
59659,0,0.7656934146470263
102777,0,0.4079639708797619
241021,0,0.31458419211752936
174237,0,0.16187496379731423
159589,0,0.6274151647714636
216614,0,0.6211336731093335
35738,0,0.5188817193440438
189831,0,0.4140739047958585
219457,0,0.23136883594348504
237403,0,0.1972098244777028
213022,0,0.2810173968276421
14080,0,0.5674818133247044
30356,0,0.7070970244073826
59722,0,0.29055781135242775
95075,0,0.6872731869005114
299208,0,0.7337144414397154
137445,0,0.3009163861852238
163665,0,0.5191962412707017
228981,0,0.6514133459410126
130060,0,0.24938794007257556
6322,0,0.2532109685396873
7728,0,0.20071111457512955
46401,0,0.6821114014057255
27272,0,0.7114870431147312
71183,0,0.393753978225501
165695,0,0.37070896252727636
266510,0,0.6531814828912336
74524,0,0.8608324024960501
213640,0,0.1844881847105985
253547,0,0.2505979480025611
161000,0,0.5484003198507381
47487,0,0.6327645411278504
178511,0,0.3811239090045427
300280,0,0.4728620719925845
82583,0,0.532063093673229
275838,0,0.5352736529932063
34408,0,0.2990581418450751
185245,0,0.4106092451952686
133004,0,0.4557946609145818
306426,0,0.26070063370630275
273935,0,0.5137363431271471
286797,0,0.34265994473983663
103618,1,0.8030670618806038
28397,0,0.356869128641822
172315,0,0.5359072451828087
171030,0,0.40365952279018774
266876,0,0.39796428444764725
155284,0,0.33112704562161394
280483,1,0.49888397553293556
265063,0,0.6611897494157685
243780,0,0.21657637629096702
140024,0,0.353566739084656
258333,0,0.28047594068780524
155906,0,0.6005626464672718
279334,0,0.4577283450363876
117735,0,0.32079140577481674
271340,0,0.2184099493369824
92976,0,0.19500491496083383
205620,0,0.29267537382082703
74754,0,0.23491029365178115
207446,0,0.3955463382720011
216307,0,0.263826231844534
234688,0,0.30364702220102435
260570,0,0.5338216330442753
148901,0,0.40070508978702474
304732,0,0.20021228630986607
144394,0,0.6559913952420922
75311,0,0.21597815532919373
192310,0,0.20045157805747937
138687,0,0.22194220402454579
305913,0,0.3941896368151491
221535,0,0.45585229391328846
255910,0,0.699554162138687
129420,0,0.38923191263508417
76340,0,0.3438160509928898
257586,0,0.20346653320556712
183163,0,0.4751480362793735
197676,0,0.432450722684992
79275,0,0.3405491083861388
209457,0,0.1671371522901473
78418,0,0.228722613556038
255799,0,0.6760033205208116
24522,0,0.7864481205901594
286720,0,0.5119084179313012
128260,0,0.3989108899425429
39265,0,0.2808302805752576
116957,0,0.2869938242023177
84673,0,0.38973708625225834
42499,0,0.6420795326324961
213282,0,0.6395313714279826
2683,0,0.30071296986187673
169904,0,0.6076768058902279
10097,0,0.1897882799951479
181745,0,0.3362052062588499
5632,0,0.1306994929750482
221718,0,0.49950761304692864
300761,0,0.4571012602937579
120774,0,0.4731699867919947
228134,0,0.3961480458413582
244948,0,0.44886189024246015
253620,0,0.5458387069288084
63785,0,0.4152521896025769
134908,0,0.453393478444329
21170,0,0.2917603603095743
140766,0,0.46851683067606564
215254,0,0.4416646864939651
236472,0,0.3659612049586486
93263,0,0.5861899558133165
82144,0,0.7233134492500716
155486,0,0.46635279161901055
9449,0,0.4759638666541723
280278,0,0.5730187976490494
227039,0,0.8157008355578164
217645,0,0.31949529173852753
217599,0,0.18609086984939527
304836,0,0.29103285992084504
182531,0,0.2656203101510164
268028,0,0.2521032542674696
231979,0,0.15141929203929405
71638,1,0.5175034200417208
143124,0,0.26214344382679206
255012,0,0.1884342731282971
162753,0,0.26297183302878396
117911,0,0.3537297351906982
134857,0,0.320806410482223
186780,0,0.23195404721576302
23953,0,0.2190832032097221
164809,0,0.3825358515421368
305299,0,0.18817678440937116
271384,0,0.4940184858252928
287216,0,0.26407949560626476
76347,0,0.6167218233102252
46207,0,0.2930527713844805
234876,0,0.24665302446119644
218107,0,0.5496419493101585
305999,0,0.14557117212807655
202978,0,0.4481516512665847
41183,0,0.5990263986032225
194133,0,0.5456598544303601
2372,0,0.5207414473538755
177414,0,0.6300465273761755
145554,0,0.5229203281466883
59222,0,0.39247223237825724
304782,0,0.4424681137749956
221367,0,0.502910382075522
135663,0,0.6300112441937026
204807,0,0.44667602885385616
33465,0,0.4018153763739208
96200,0,0.22925683659220103
79999,0,0.6374307558399902
208792,0,0.4520559425823038
180420,0,0.17388360367929923
27786,0,0.5497393096704487
151454,0,0.7783344101761688
100298,0,0.3736238773273354
48429,1,0.3698698195825904
3763,0,0.40046344573335807
109383,0,0.28713252078489154
165276,0,0.2285612515623981
233018,0,0.5558864715877192
113008,0,0.18241518939217988
201078,0,0.27386878537893083
29229,0,0.2556616236169553
281589,0,0.5538430220101547
141388,1,0.6693530039345409
33635,0,0.44382593605831594
56945,0,0.27937372166364777
126385,0,0.2347695323228986
276393,0,0.45186030092658874
199231,0,0.424618358064446
246132,0,0.47211396305844855
268056,0,0.23505334444362627
221112,0,0.3530197049931696
226881,0,0.4402881607934007
285188,0,0.42384000426558727
128784,0,0.4911334758667248
134126,0,0.7084610868657215
226258,0,0.896150979643583
197770,0,0.3459611866111967
60551,0,0.5235845509384529
278090,0,0.4762485707220241
11297,0,0.5284908116265703
81219,0,0.38933939252624256
73562,0,0.4473460765840876
269775,1,0.527027516573697
246792,0,0.23184196990785627
210351,0,0.7469904008330855
106931,1,0.26971094185943006
168530,0,0.43763335631492695
123811,0,0.14684040677922033
7525,0,0.3316292181257339
266082,0,0.2346182682060672
22913,0,0.38325515639770946
164571,0,0.4939917919623147
281936,0,0.3270778265173989
202443,0,0.5373188062121182
4868,0,0.7640947121213809
199647,0,0.22208715440064042
244110,0,0.5909445860077991
59035,0,0.6732356971821651
136595,0,0.5155349979981825
212905,0,0.3182906064637705
108921,1,0.28104895983144196
26750,0,0.5724625959503409
123372,0,0.5331953644327092
173716,0,0.21094102100463874
198665,0,0.8513212512835953
51169,0,0.17467960475694475
254670,0,0.294642936138031
64506,0,0.45935306990222513
74489,0,0.3681250048087902
197147,0,0.8030040551661809
55020,0,0.1972310227474945
63812,0,0.3619881177938779
218733,0,0.5193903627287261
91891,0,0.24015403591818005
181272,0,0.5894980071186117
1461,0,0.6134208702083986
303956,0,0.3148006232440022
110751,0,0.21110649043722166
205866,0,0.27848812833983866
141515,0,0.19098514652481194
105183,0,0.28710854972565264
59761,0,0.3048940857632205
118827,0,0.5175043670528345
101828,1,0.5693839124477845
5149,1,0.3198827178615962
28239,0,0.22429808594333908
276443,0,0.5176979667179291
29190,0,0.35042174538106285
290819,0,0.4173970633000946
191027,0,0.3110406300607992
150756,0,0.33794211098814814
140214,1,0.5285717866427203
204269,0,0.343846660441395
27710,1,0.631233702659637
70012,0,0.13166599110285343
158373,0,0.4838379677911655
201639,0,0.35993735497503515
271263,0,0.5083754866265372
166454,0,0.46471897993142525
214775,0,0.17053703666201253
271266,0,0.24809536932193624
77260,0,0.388846562562768
63644,0,0.7535173321659427
190134,0,0.7434139510605582
26572,0,0.42036699439966263
25910,0,0.38939671582768304
38488,1,0.3088118593655604
217510,0,0.6372471745456495
297721,0,0.36470675444915923
5884,0,0.23843064004645104
204978,0,0.5715740786683974
106086,0,0.42951560463955407
186435,0,0.6677197903279333
217187,0,0.32975359898610557
117506,0,0.5199264689155491
89383,0,0.18401852385811074
298746,0,0.4074430145189292
137110,1,0.3904962605264453
90179,0,0.25868784337990935
268553,0,0.2660880527517655
89426,0,0.35363559113185467
287734,0,0.10819418863356405
116192,0,0.20679713653483583
152654,0,0.32656400314767414
171682,0,0.34509987642254686
46243,0,0.23636182653856713
110027,0,0.8391477418515041
119462,0,0.26666777104946354
241291,0,0.20915799894317896
47770,0,0.23869341796789123
202610,0,0.3636653101851576
86499,0,0.36696416914933166
63838,0,0.5260733080788335
58089,1,0.7835277559679998
36284,0,0.2069430230076011
234969,0,0.5101413649155441
224405,0,0.6025868423601946
152277,0,0.285339866661918
65854,0,0.5314180823641582
29554,0,0.2180596890167736
68304,0,0.31375922898530895
271260,0,0.28158310295280836
30897,0,0.4054659682842525
307205,0,0.5983025969014708
202572,0,0.6746595943949525
157935,0,0.2448931067824131
74617,0,0.3989671643489077
105771,0,0.7028190287739454
267117,0,0.5984193791156791
245654,0,0.3303630254482605
162086,0,0.47051440856614923
41398,0,0.2540870252818
291202,0,0.8418403427768983
100048,0,0.7603912956764922
110660,0,0.3812733317241001
61587,0,0.40549729075477425
192309,0,0.6005276223449313
54672,0,0.7709504527559391
36411,0,0.4760993965816585
50520,0,0.3530071186982169
262935,0,0.278446317259915
268061,0,0.19478881837032122
268461,0,0.6954436469524276
176826,0,0.2603471896413725
262220,0,0.31444631758629005
168573,0,0.4939730682640295
274805,0,0.3513201789426132
30123,1,0.693506750589004
201859,0,0.5255730905765728
214566,0,0.513079504697801
221992,0,0.5353731403588734
156100,0,0.4990030938929714
294492,0,0.3663652510069322
37411,0,0.3245545875538326
233847,0,0.39062764273499817
105175,0,0.39317429418510996
305120,0,0.6497100960421164
138057,0,0.27596430470175254
107263,0,0.35545541547256776
178483,0,0.6647398882362416
305891,0,0.38046477051679073
96408,0,0.6271025282832825
299036,0,0.15964454243003054
113441,0,0.6980994953532996
158671,1,0.6587482109713422
194704,0,0.3414990202767676
261652,1,0.6522299954467861
280680,0,0.24098643881678747
243059,0,0.39882648524044073
238750,0,0.32705829352132054
303051,0,0.53544956603508
121440,0,0.3403109371557063
239268,0,0.3270132402350446
203376,0,0.5048910329783779
301475,0,0.3742497868617563
156130,0,0.125597152791139
241403,0,0.5998879319647467
201272,0,0.17772012039179846
91633,0,0.20707516526370395
103018,0,0.2253765436452715
72302,0,0.35426727713301154
64543,1,0.15253549931285715
238492,0,0.20885300561579626
76760,0,0.5333994931387739
137767,0,0.4426749388700631
3565,0,0.27692323887227827
4479,0,0.7335512755809573
178738,0,0.4972828375359879
302060,0,0.6726064356452539
246265,0,0.18684307546920853
116982,0,0.6827645845951033
249648,0,0.551763639629781
169783,0,0.5366988959896749
81679,0,0.46711390644231615
255670,0,0.391824808870698
102144,0,0.11636125338047229
304823,0,0.5658813882022993
23996,0,0.7257820431305771
52137,0,0.29192715952732146
20965,0,0.3841008043804647
194521,0,0.2439847161705575
150773,1,0.4166359750002039
194512,0,0.5865664251474256
282320,0,0.37596981945827995
263693,1,0.2781702472157317
99419,0,0.2744209704912255
217694,0,0.2560141017795114
91457,0,0.35770623714486594
62327,0,0.4516985982939868
102138,0,0.42754178207546506
185648,1,0.2403321322672717
13607,0,0.5039468625307749
230761,0,0.6828664072953716
180382,0,0.4553886884870078
211430,0,0.1965337382880549
135409,0,0.2762798360716959
141378,1,0.29204170248463446
53281,0,0.8954860766151308
259168,0,0.34983945407425826
12487,0,0.3552528529617974
244862,1,0.48496893959440257
243530,0,0.3569730273636043
103314,0,0.28415150740336914
104671,0,0.7008867980377921
11359,0,0.43893050204434236
22194,0,0.19545193340079167
32977,0,0.49945084333912954
46759,0,0.2674411618456847
148460,0,0.4157881045720206
226245,0,0.27049361126915444
16272,0,0.32010821719857685
112570,0,0.3552420680281821
217667,0,0.4963234026412723
97550,0,0.6819001772538964
65074,0,0.14580807206574778
21096,0,0.2614745711177724
306581,0,0.3903938273396506
196318,0,0.6047877607308649
75155,0,0.233856063617609
297370,0,0.5070893705453908
15196,0,0.6599879721414444
301264,0,0.1873557692999142
149103,0,0.3768647697756423
98701,0,0.1318774484032227
162647,0,0.449441040927913
262017,0,0.5612517686927141
296605,0,0.5404114777225655
12313,0,0.16612129137603648
130282,0,0.2531292261989348
163748,0,0.24597773289919286
74285,1,0.42177359465178915
48171,0,0.45928014236013626
233050,0,0.34607630551379165
268594,1,0.36962424304628727
22303,0,0.5259186297860082
20582,0,0.5046340292000414
141725,0,0.4320502434634709
152468,0,0.5300387826907779
243360,0,0.43614717787746154
163084,0,0.16653946562152216
176958,0,0.3925549439935757
121126,0,0.34428112822503365
103182,0,0.44492843545029576
274005,0,0.8406501381588385
76999,1,0.7121202078343832
255905,1,0.6430798544518729
159126,0,0.22340149032239673
61497,0,0.7575714947051864
163912,0,0.29400413722913427
238359,0,0.07195625277592244
163819,0,0.4863873217885892
273280,0,0.4879807382647902
304430,0,0.750011806616826
282994,0,0.34126977456272783
116153,0,0.363562848824563
846,0,0.36505676686729355
61436,0,0.3314316094377819
147709,0,0.3573977492220213
3155,0,0.16629011010830017
291996,0,0.5421070436927695
266457,0,0.7131701355817155
171557,0,0.21701707155505773
217905,0,0.5608957985982101
77629,0,0.751239751925986
300044,0,0.31035363365103724
145157,0,0.30663304451473217
117406,0,0.1860810234069233
6129,0,0.08095277852221065
301538,0,0.16535946981389876
299723,0,0.26849688536763494
122637,0,0.5629953962971768
301737,0,0.48206292288159075
234206,0,0.4983657946354908
125098,0,0.26882937423609327
174694,1,0.515350974723004
295829,0,0.5995533921306326
105220,0,0.7323793815840332
146465,0,0.35980381864646604
304064,0,0.5782045124713753
256044,0,0.24129411195229844
183790,0,0.41853541943141626
292939,0,0.19174456594999692
298160,0,0.44828985766590607
31791,0,0.4048374034318699
73591,0,0.5820749115900491
142594,0,0.48166333365747793
287820,0,0.6135422144192938
223438,0,0.8038486468244898
159411,0,0.594513262498023
301758,0,0.3910803111584603
172191,0,0.34167453259638286
144168,1,0.6491109025591044
61126,0,0.3021201396647734
139316,0,0.23638593531758598
126609,0,0.1139352312030994
170362,1,0.6420243046688794
107573,0,0.5014114459028873
88204,0,0.37448258314347166
597,0,0.17615035787401598
100500,0,0.5577966897971509
292239,0,0.3022604218156798
261443,0,0.5901355126506987
10013,1,0.31650867866135096
152906,0,0.3072385491939605
244075,0,0.17709075347959735
53212,0,0.4379096847324689
275663,0,0.7307267376687379
225405,0,0.1642588615921851
178460,0,0.5562157196654163
69529,0,0.47333324616919076
133307,1,0.62930569588008
37244,0,0.6164982496019287
119589,0,0.5489498882970574
288051,0,0.3031716191649638
276181,0,0.45710429821932724
138139,1,0.360295221810794
242573,0,0.22827335760654946
101200,0,0.39842610264871653
180041,0,0.3321622146929547
202908,0,0.2121128131829034
41127,0,0.36953455910315347
80498,0,0.1635195791850801
273766,0,0.23063669416811924
45200,0,0.2214588488536027
17243,0,0.4506997639339578
186209,0,0.5510906694556202
217016,0,0.39574564533770556
295617,0,0.4437641084244918
73331,0,0.314801578236749
11950,0,0.31171731758856963
233323,0,0.37345959771348486
19494,0,0.38401441290326555
211216,0,0.6375870310925695
217369,0,0.3111094740799245
208291,0,0.28158720738859727
75867,0,0.45829607625547253
70319,0,0.31757509614180346
205175,0,0.3247969366995599
75528,0,0.4385237197139207
7734,1,0.43901885097235427
160404,0,0.2915488898224425
188605,0,0.3039808793517914
63127,0,0.5304251009114125
177774,0,0.3093847316694383
47976,0,0.658339513580126
22553,0,0.5023209851131651
8410,0,0.35772833365357193
293191,0,0.34208180035124713
233916,0,0.3567573069897532
284575,0,0.22024653154349597
210864,0,0.2028234398844706
63272,0,0.1705762767990434
153453,0,0.520885887201748
273306,0,0.4001754056230685
250096,1,0.8476108225738682
60209,0,0.4934301929206319
39611,0,0.2232760298278659
280664,1,0.8574809282373886
91288,0,0.2919567845057856
25670,0,0.37590845572867565
226418,0,0.32143394002655945
261199,0,0.8144352133980933
178359,1,0.3518208003148457
277587,1,0.7523902388122152
103469,0,0.3851029897646201
69976,0,0.26234727453014567
287067,0,0.3392657110014174
222476,1,0.9068299303586741
248073,0,0.5313340324639128
82076,0,0.7053122289741968
174772,0,0.7030435671711164
33801,1,0.5065647588051817
255103,0,0.17260930322740406
103461,0,0.44490291225090506
54643,0,0.18847172601181716
123114,0,0.6932920807650946
52052,0,0.6778017444441616
66085,0,0.1620330245520518
284567,0,0.39348937146588586
76726,0,0.7657606509834634
127832,1,0.5173114884509712
85164,0,0.7807013954054608
305816,0,0.4277278371531479
278466,0,0.43572079245118306
256818,0,0.3737111059081557
92222,0,0.43015720085589526
1037,0,0.5351400348497402
5975,0,0.7786118504199754
24416,0,0.6359564193317718
6830,0,0.3274241239648698
29566,0,0.1437197398896332
24444,1,0.612411469268477
132051,0,0.2051810819653318
160644,0,0.5281435504233083
131685,0,0.6857201737684595
106138,0,0.6285055072359239
36210,0,0.3923281420353776
243422,1,0.7939573751478051
184892,0,0.19488940909822366
59045,0,0.597357194900979
71400,0,0.8736123944447604
238226,0,0.7347006260398554
63961,0,0.48542648479385647
160014,0,0.2924394660205948
28966,0,0.47775640845240464
185228,0,0.6849644799166399
173558,0,0.299512491726098
270145,0,0.4085977524191139
130548,0,0.5887136119305701
262285,0,0.49538324442664117
107781,0,0.784260368471114
220366,0,0.6149580331680586
75916,0,0.15841693846161065
199482,0,0.368226033637302
174753,0,0.6493303728788467
180949,0,0.3958258620551852
22215,0,0.31348853084673733
292070,0,0.6574586123887809
74458,0,0.1755815864277776
4341,0,0.5765241259725645
293386,0,0.3154049883086792
160004,0,0.17792407448715195
19226,0,0.5330729975017832
57803,0,0.17833683112335783
121743,0,0.2566710644490145
287543,0,0.7778484071649904
82923,0,0.3671069830151161
194701,0,0.6115106200330277
183431,0,0.36144233445646307
270721,0,0.15100685182229018
57771,0,0.382418070606634
2916,0,0.348148362312199
149823,0,0.3514829202515347
124050,0,0.5449831603385733
95964,0,0.24015534020534804
100937,0,0.30754988513096587
112012,0,0.5585752269273002
194846,0,0.7412938163664854
261808,0,0.5883560473553696
266888,1,0.5417627286836167
45546,0,0.1982902933188016
177565,1,0.8301628525693344
272769,0,0.18191865664172732
194330,0,0.5660412701662094
85106,0,0.3386921696553678
139705,0,0.7164352588941405
262096,0,0.13394399263877926
29489,0,0.7412505354388272
76138,0,0.30338440240864756
16333,0,0.6795309257987325
285077,0,0.608348334749108
278468,0,0.4000256439209664
111397,0,0.5167237286700801
200289,0,0.47924507574760644
236850,0,0.24133179057717347
205764,0,0.6248082174029005
274296,0,0.3216059443981859
105460,0,0.3891697283659472
144171,0,0.393170962385178
144413,0,0.2803282646748956
4917,0,0.32430583983106037
62024,0,0.46570999755215503
32216,0,0.30135121807696796
161166,0,0.3496384899059751
56039,0,0.5901605152683582
259316,0,0.25699726145119417
206064,0,0.8650848068139748
188973,0,0.43827025846500867
222080,0,0.4004904110955201
226686,0,0.42948679764165004
216628,0,0.32801958390571606
290137,0,0.5301896758854749
43045,0,0.734248188870751
139246,0,0.5097456979567841
48791,0,0.43203424138633334
50669,0,0.5537314601004788
197488,0,0.707336134717158
108750,0,0.3970412719479652
190321,0,0.6924866271698954
173853,0,0.4586386835255694
302391,0,0.21978554500209133
168868,0,0.31191631835809724
118594,0,0.5920393733420315
305231,0,0.8211884086973872
237491,0,0.48330921144830996
8290,0,0.41603330680460626
116317,0,0.41371615354229513
10203,0,0.33596196010894225
36118,0,0.1729926854175635
246546,0,0.2106980793202856
276079,1,0.6527537007193593
94895,0,0.8904658284502514
197937,0,0.174508265237668
115441,0,0.2864911207894675
167536,1,0.865427372100843
106055,0,0.20662008382062955
214201,0,0.3599737522959305
194237,1,0.32628391704310533
190245,0,0.4130583393336212
82006,0,0.4623704149629486
141264,0,0.39802379253362585
115433,0,0.17721817904684337
58923,0,0.3166217764065393
167368,0,0.3425594180491489
115211,0,0.39122148894240716
304506,0,0.5209178869071839
288407,0,0.26260179693501895
136514,0,0.4097669809020881
136598,0,0.4499614155434974
212083,0,0.6840172812386709
46027,0,0.7334906058509948
148288,0,0.28390975556349307
143792,0,0.20707609857824297
201326,0,0.7763417525275493
129819,0,0.464243333928801
229119,1,0.5713555813751213
165666,0,0.3758893351245164
10196,1,0.3315913842034322
300857,0,0.3736543804517105
7919,0,0.4069033336804369
54468,0,0.23819054959257244
66469,0,0.26694613678469803
100549,0,0.2851376197745166
49578,0,0.8681165315177314
123730,0,0.3961965988622155
253096,0,0.3918397916254772
85485,0,0.4401619979534208
141864,0,0.4394133752304132
15713,1,0.9295398094326358
252758,1,0.4965682876004381
92172,0,0.4305507240253186
23902,0,0.2510160375532458
165554,0,0.31286933018581486
135619,0,0.3447806559559291
33549,0,0.4734062098218534
62344,0,0.2554365387365835
253472,0,0.6647531636971673
20033,0,0.36828041517004134
138951,0,0.6167739318396797
48405,0,0.4637198875890503
93639,0,0.6371928077471816
248848,0,0.6351600955718665
287919,0,0.3794178256377354
158064,0,0.7661875966112588
78170,0,0.39053970419175327
24808,0,0.259906712872269
267390,0,0.46995945382101173
272301,0,0.5197949480460483
288483,1,0.3776145584410916
287779,0,0.759070502358807
113409,0,0.3389510024118311
101264,0,0.35292527720358524
300545,0,0.7571466374070188
74969,0,0.4658502045938948
97102,0,0.2573183058410186
272792,0,0.5942757655201555
1897,0,0.312459552483317
228501,0,0.6261821803751354
95198,0,0.3163701103988569
112653,0,0.4077654803982533
280272,0,0.592211663142064
149166,0,0.31599366892287867
195600,0,0.5043894820616361
261344,0,0.38151975595373605
269969,0,0.3508436254336916
74585,1,0.8124484259595247
18,0,0.3473671938191482
239936,0,0.4789404995384832
9722,0,0.42968921231034435
133804,0,0.6973263757960528
15118,0,0.323847111105745
135459,0,0.5327171724006079
114818,0,0.6607379729675043
207064,0,0.20375405305280136
158966,0,0.3947683712408259
167076,0,0.3958656641559427
184365,0,0.23809105446903356
62620,0,0.36108684458314705
55009,1,0.5437907600506465
249005,0,0.3981183555666807
55003,0,0.4401162067597814
162382,0,0.3148446521590879
76679,0,0.6364120622015522
207290,0,0.518680393883255
143356,0,0.6702275178486087
141022,0,0.6503087602416108
8016,0,0.40841363868753644
135706,0,0.5260295609237733
105092,0,0.5632987593775264
107220,0,0.41511391887446447
89301,0,0.262170211349298
35472,0,0.4472735661036215
46975,1,0.6145086266272237
132165,0,0.28791378787112964
73016,0,0.4779483204252723
138613,0,0.7114275171509609
184443,0,0.7879478087409346
87129,0,0.3521248516146565
307265,0,0.5046327103267327
294029,0,0.2761038195023797
307171,0,0.37278337621922725
31961,0,0.725127708376178
239271,0,0.2972320928353055
175631,0,0.2809887759700571
